n,time_ms
46100,4.812
46200,4.807
46300,4.993
46400,4.966
46500,4.836
46600,4.99
46700,4.99
46800,4.747
46900,5.005
47000,4.976
47100,4.863
47200,4.903
47300,5.049
47400,5.295
47500,5.018
47600,5.103
47700,5.374
47800,4.862
47900,4.953
48000,5.218
48100,5.106
48200,5.349
48300,5.139
48400,5.23
48500,4.961
48600,5.03
48700,5.091
48800,5.25
48900,5.147
49000,5.254
49100,5.267
49200,5.347
49300,5.194
49400,5.276
49500,5.3
49600,5.293
49700,5.107
49800,5.184
49900,5.409
50000,5.252
50100,5.366
50200,5.334
50300,5.345
50400,5.201
50500,5.267
50600,5.271
50700,5.354
50800,5.23
50900,5.278
51000,5.391
51100,5.351
51200,5.302
51300,5.474
51400,5.737
51500,5.306
51600,5.409
51700,5.659
51800,5.579
51900,5.74
52000,5.433
52100,5.478
52200,5.399
52300,5.68
52400,5.553
52500,5.555
52600,5.633
52700,5.521
52800,5.587
52900,5.454
53000,5.693
53100,5.701
53200,5.674
53300,5.556
53400,5.604
53500,5.593
53600,5.558
53700,5.605
53800,5.783
53900,5.726
54000,5.658
54100,5.649
54200,5.668
54300,5.869
54400,5.727
54500,5.961
54600,5.936
54700,5.82
54800,5.88
54900,5.817
55000,5.97
55100,6.127
55200,6.08
55300,6.037
55400,5.789
55500,5.919
55600,5.824
55700,5.919
55800,5.933
55900,6.051
56000,6.156
56100,5.97
56200,6.143
56300,5.833
56400,6.03
56500,6.127
56600,6.025
56700,6.111
56800,5.957
56900,6.047
57000,6.177
57100,6.11
57200,6.178
57300,6.284
57400,6.186
57500,6.233
57600,6.329
57700,6.186
57800,6.224
57900,6.18
58000,6.238
58100,6.431
58200,6.126
58300,6.267
58400,6.278
58500,6.281
58600,6.32
58700,6.124
58800,6.481
58900,6.516
59000,6.512
59100,6.371
59200,6.516
59300,6.609
59400,6.396
59500,6.42
59600,6.316
59700,6.383
59800,6.472
59900,6.406
60000,7.547
60100,6.385
60200,6.948
60300,6.845
60400,7.079
60500,6.494
60600,6.564
60700,6.667
60800,6.581
60900,6.372
61000,6.574
61100,6.583
61200,6.527
61300,6.697
61400,6.735
61500,6.825
61600,6.602
61700,6.769
61800,6.592
61900,6.703
62000,6.735
62100,6.847
62200,6.713
62300,6.672
62400,6.788
62500,6.991
62600,6.939
62700,6.756
62800,6.924
62900,6.874
63000,6.932
63100,6.963
63200,6.927
63300,6.92
63400,6.649
63500,7.151
63600,6.985
63700,6.887
63800,6.868
63900,6.854
64000,7.059
64100,6.962
64200,7.097
64300,6.766
64400,6.915
64500,7.032
64600,6.934
64700,7.168
64800,6.971
64900,7.199
65000,6.951
65100,7.094
65200,7.206
65300,6.921
65400,7.038
65500,7.149
65600,6.966
65700,6.909
65800,7.221
65900,7.286
66000,7.111
66100,7.106
66200,7.29
66300,6.997
66400,7.259
66500,7.401
66600,7.095
66700,7.171
66800,7.389
66900,7.197
67000,7.565
67100,7.244
67200,7.278
67300,7.245
67400,7.236
67500,7.394
67600,7.378
67700,7.372
67800,7.331
67900,7.374
68000,7.271
68100,7.7
68200,7.491
68300,7.598
68400,7.369
68500,7.284
68600,7.624
68700,7.332
68800,7.533
68900,7.43
69000,7.823
69100,7.519
69200,7.425
69300,7.597
69400,7.637
69500,7.813
69600,7.545
69700,7.721
69800,7.624
69900,7.411
70000,7.493
70100,7.631
70200,7.774
70300,7.826
70400,7.73
70500,7.535
70600,7.735
70700,7.531
70800,7.699
70900,7.796
71000,7.988
71100,7.771
71200,7.901
71300,7.741
71400,7.722
71500,7.71
71600,7.834
71700,7.798
71800,7.897
71900,8.094
72000,7.939
72100,7.877
72200,8.003
72300,7.824
72400,8.278
72500,7.795
72600,8.351
72700,7.879
72800,8.172
72900,7.878
73000,8.006
73100,7.987
73200,7.939
73300,7.93
73400,8.305
73500,8.131
73600,8.242
73700,7.996
73800,8.172
73900,8.229
74000,7.939
74100,8.237
74200,8.215
74300,7.98
74400,8.37
74500,8.435
74600,8.482
74700,8.336
74800,8.233
74900,8.259
75000,8.135
75100,8.289
75200,8.497
75300,8.303
75400,8.284
75500,8.431
75600,8.223
75700,8.345
75800,8.28
75900,8.409
76000,8.643
76100,8.372
76200,8.645
76300,8.427
76400,8.201
76500,8.285
76600,8.468
76700,8.343
76800,8.451
76900,8.507
77000,8.28
77100,8.642
77200,8.582
77300,8.678
77400,8.673
77500,8.389
77600,8.815
77700,8.44
77800,8.505
77900,8.789
78000,8.61
78100,8.314
78200,8.497
78300,8.492
78400,8.748
78500,8.991
78600,8.769
78700,8.711
78800,8.439
78900,8.685
79000,8.658
79100,8.632
79200,8.683
79300,9.004
79400,8.742
79500,8.89
79600,8.531
79700,8.807
79800,8.862
79900,9.119
80000,8.763
80100,9.003
80200,8.826
80300,8.976
80400,8.863
80500,8.727
80600,9.046
80700,9.013
80800,8.79
80900,8.851
81000,8.785
81100,8.847
81200,8.79
81300,8.975
81400,8.861
81500,9.103
81600,9.23
81700,8.773
81800,8.965
81900,9.238
82000,8.816
82100,9.197
82200,9.075
82300,9.128
82400,9.092
82500,8.918
82600,9.055
82700,9.118
82800,9.225
82900,9.239
83000,9.094
83100,9.146
83200,9.092
83300,8.989
83400,9.078
83500,9.497
83600,9.567
83700,9.401
83800,9.479
83900,9.563
84000,9.538
84100,9.329
84200,9.176
84300,9.377
84400,9.363
84500,9.257
84600,9.391
84700,9.347
84800,9.301
84900,9.22
85000,9.216
85100,9.461
85200,9.757
85300,9.407
85400,9.625
85500,9.551
85600,9.789
85700,9.707
85800,9.66
85900,9.63
86000,9.542
86100,9.44
86200,9.417
86300,9.428
86400,9.919
86500,9.742
86600,9.387
86700,9.928
86800,9.559
86900,9.883
87000,9.561
87100,9.789
87200,9.545
87300,9.915
87400,9.634
87500,9.564
87600,9.717
87700,9.72
87800,9.932
87900,10.195
88000,9.823
88100,9.917
88200,10.051
88300,10.021
88400,9.843
88500,9.915
88600,10.122
88700,9.683
88800,9.846
88900,9.974
89000,9.906
89100,9.862
89200,9.878
89300,10.313
89400,10.157
89500,10.024
89600,10.044
89700,9.981
89800,10.435
89900,10.013
90000,9.689
90100,9.99
90200,10.19
90300,10.322
90400,10.027
90500,9.974
90600,10.121
90700,10.333
90800,10.191
90900,10.259
91000,10.991
91100,9.956
91200,10.116
91300,10.09
91400,10.501
91500,9.944
91600,10.395
91700,10.104
91800,10.474
91900,9.965
92000,10.406
92100,10.056
92200,10.152
92300,10.16
92400,10.643
92500,10.13
92600,10.735
92700,10.337
92800,10.373
92900,10.69
93000,10.501
