n,time_ms
46100,7.562
46200,7.669
46300,7.611
46400,7.554
46500,7.582
46600,7.583
46700,7.973
46800,7.676
46900,7.673
47000,7.654
47100,7.943
47200,7.855
47300,7.804
47400,7.726
47500,7.685
47600,7.878
47700,7.9
47800,7.917
47900,7.913
48000,8.071
48100,7.834
48200,8.014
48300,8.058
48400,7.931
48500,8.147
48600,7.959
48700,8.001
48800,8.086
48900,8.032
49000,8.197
49100,8.031
49200,8.078
49300,8.04
49400,8.294
49500,8.174
49600,8.039
49700,8.179
49800,8.4
49900,8.282
50000,8.35
50100,8.155
50200,8.323
50300,8.275
50400,8.296
50500,8.536
50600,8.507
50700,8.542
50800,8.614
50900,8.468
51000,8.3
51100,8.587
51200,8.418
51300,8.524
51400,8.439
51500,8.495
51600,8.736
51700,8.598
51800,8.623
51900,8.541
52000,8.612
52100,9.405
52200,8.894
52300,8.674
52400,8.751
52500,8.84
52600,8.634
52700,8.742
52800,8.802
52900,8.726
53000,8.963
53100,8.998
53200,8.884
53300,9.045
53400,8.873
53500,8.882
53600,8.811
53700,8.967
53800,8.923
53900,8.979
54000,9.092
54100,9.176
54200,9.093
54300,9.248
54400,9.045
54500,9.13
54600,9.35
54700,9.102
54800,9.214
54900,9.232
55000,9.182
55100,9.196
55200,9.595
55300,9.248
55400,9.345
55500,9.271
55600,9.306
55700,9.29
55800,9.448
55900,9.236
56000,10.301
56100,10.163
56200,10.244
56300,9.521
56400,9.755
56500,10.885
56600,9.782
56700,9.494
56800,9.465
56900,9.659
57000,9.628
57100,9.599
57200,9.566
57300,9.657
57400,9.766
57500,9.645
57600,9.74
57700,9.553
57800,9.759
57900,9.739
58000,9.744
58100,9.938
58200,9.737
58300,10.158
58400,9.889
58500,9.889
58600,9.704
58700,10.035
58800,10.162
58900,9.968
59000,9.914
59100,10.716
59200,9.983
59300,10.041
59400,10.241
59500,10.012
59600,9.789
59700,10.043
59800,9.992
59900,10.417
60000,10.203
60100,10.254
60200,10.502
60300,10.224
60400,10.299
60500,10.243
60600,10.213
60700,10.274
60800,10.216
60900,10.398
61000,10.466
61100,10.964
61200,10.418
61300,10.453
61400,10.445
61500,10.636
61600,10.424
61700,10.37
61800,10.33
61900,10.442
62000,10.564
62100,10.384
62200,10.34
62300,10.606
62400,10.701
62500,10.687
62600,10.519
62700,10.602
62800,10.769
62900,10.581
63000,10.817
63100,10.583
63200,10.675
63300,10.634
63400,10.777
63500,10.952
63600,10.713
63700,10.937
63800,10.887
63900,11.032
64000,10.919
64100,10.871
64200,11.063
64300,11.174
64400,11.022
64500,10.847
64600,10.862
64700,10.976
64800,10.939
64900,10.978
65000,11.146
65100,11.162
65200,11.491
65300,11.181
65400,11.174
65500,11.394
65600,11.068
65700,11.254
65800,11.557
65900,11.481
66000,11.135
66100,11.156
66200,11.454
66300,11.414
66400,11.537
66500,11.111
66600,11.044
66700,11.41
66800,11.253
66900,11.513
67000,11.626
67100,11.469
67200,11.42
67300,11.546
67400,11.409
67500,11.484
67600,11.987
67700,11.526
67800,11.749
67900,11.71
68000,11.745
68100,12.184
68200,11.46
68300,11.835
68400,11.855
68500,11.802
68600,11.719
68700,11.772
68800,11.898
68900,11.766
69000,11.754
69100,11.849
69200,11.786
69300,11.815
69400,11.872
69500,11.818
69600,11.941
69700,11.997
69800,12.147
69900,11.931
70000,12.034
70100,12.106
70200,11.893
70300,12.213
70400,12.33
70500,12.351
70600,12.247
70700,12.67
70800,12.24
70900,12.263
71000,12.301
71100,12.102
71200,12.465
71300,12.319
71400,12.257
71500,12.489
71600,12.086
71700,12.668
71800,12.872
71900,12.574
72000,12.638
72100,12.515
72200,12.662
72300,12.247
72400,12.411
72500,12.514
72600,12.683
72700,12.814
72800,12.361
72900,12.578
73000,12.626
73100,12.649
73200,12.276
73300,12.594
73400,12.691
73500,12.687
