n,time_ms
46100,7.425
46200,7.54
46300,7.387
46400,7.568
46500,7.793
46600,7.407
46700,7.635
46800,7.554
46900,7.582
47000,7.595
47100,7.57
47200,7.509
47300,7.615
47400,7.723
47500,7.817
47600,7.705
47700,8.265
47800,7.639
47900,7.759
48000,7.813
48100,7.79
48200,7.655
48300,7.744
48400,7.804
48500,7.774
48600,7.762
48700,7.791
48800,7.857
48900,7.81
49000,8.023
49100,8.235
49200,7.951
49300,8.039
49400,8.134
49500,8.134
49600,8.124
49700,7.865
49800,7.945
49900,8.122
50000,7.946
50100,8.149
50200,8.058
50300,8.236
50400,8.068
50500,8.119
50600,8.085
50700,8.184
50800,8.172
50900,8.329
51000,8.364
51100,8.212
51200,8.353
51300,8.343
51400,8.376
51500,8.236
51600,8.23
51700,8.52
51800,8.563
51900,8.567
52000,8.432
52100,8.446
52200,8.539
52300,8.617
52400,8.634
52500,8.513
52600,8.44
52700,8.599
52800,8.649
52900,8.536
53000,8.562
53100,8.73
53200,8.556
53300,8.749
53400,8.597
53500,8.473
53600,8.777
53700,8.742
53800,8.818
53900,8.687
54000,8.682
54100,8.855
54200,8.721
54300,8.771
54400,8.863
54500,8.889
54600,9.014
54700,8.954
54800,8.953
54900,8.919
55000,8.981
55100,9.098
55200,9.072
55300,9.096
55400,9.202
55500,9.122
55600,8.983
55700,9.027
55800,9.061
55900,9.06
56000,9.31
56100,9.289
56200,9.12
56300,9.394
56400,9.27
56500,9.314
56600,9.255
56700,9.21
56800,9.179
56900,9.36
57000,9.384
57100,9.452
57200,9.597
57300,9.203
57400,9.405
57500,9.398
57600,9.413
57700,9.486
57800,9.617
57900,9.347
58000,9.758
58100,9.563
58200,9.713
58300,9.583
58400,9.516
58500,9.656
58600,9.506
58700,9.473
58800,9.612
58900,9.587
59000,9.755
59100,9.541
59200,9.707
59300,9.71
59400,9.749
59500,9.884
59600,9.943
59700,9.778
59800,9.722
59900,9.722
60000,10.324
60100,9.859
60200,11.132
60300,10.208
60400,10.274
60500,10.015
60600,9.919
60700,9.948
60800,9.956
60900,10.03
61000,9.971
61100,10.26
61200,10.085
61300,10.169
61400,10.187
61500,10.086
61600,10.191
61700,10.179
61800,10.18
61900,10.205
62000,10.163
62100,10.104
62200,10.279
62300,10.457
62400,10.375
62500,10.736
62600,10.535
62700,10.51
62800,10.409
62900,10.416
63000,10.474
63100,10.652
63200,10.586
63300,10.561
63400,10.434
63500,10.573
63600,10.76
63700,10.442
63800,10.653
63900,10.475
64000,10.669
64100,10.609
64200,10.623
64300,10.792
64400,10.674
64500,10.655
64600,10.721
64700,10.547
64800,10.62
64900,10.43
65000,10.608
65100,10.776
65200,10.709
65300,10.87
65400,10.845
65500,10.915
65600,10.865
65700,10.878
65800,10.799
65900,11.001
66000,10.752
66100,10.808
66200,11.018
66300,10.943
66400,11.111
66500,11.204
66600,11.073
66700,11.073
66800,11.284
