n,time_ms
46100,23.139
46200,23.258
46300,22.978
46400,22.981
46500,22.857
46600,23.311
46700,23.19
46800,23.06
46900,22.943
47000,23.594
47100,23.2
47200,23.263
47300,22.683
47400,23.393
47500,23.304
47600,23.457
47700,23.853
47800,23.917
47900,24.13
48000,22.953
48100,23.644
48200,23.778
48300,23.742
48400,24.07
48500,23.924
48600,23.965
48700,23.962
48800,23.829
48900,23.77
49000,24.444
49100,24.159
49200,24.191
49300,24.42
49400,24.452
49500,24.418
49600,24.213
49700,24.608
49800,24.577
49900,24.952
50000,24.945
50100,24.939
50200,24.931
50300,25.18
50400,25.081
50500,25.037
50600,25.036
50700,25.224
50800,25.352
50900,25.146
51000,25.231
51100,25.44
51200,25.447
51300,25.44
51400,25.778
51500,26.053
51600,25.807
51700,25.878
51800,25.811
51900,25.984
52000,25.501
52100,26.157
52200,25.844
52300,26.052
52400,26.004
52500,26.277
52600,25.993
52700,26.292
52800,26.179
52900,26.062
53000,26.376
53100,26.523
53200,26.481
53300,26.523
53400,26.477
53500,26.377
53600,26.807
53700,26.785
53800,26.77
53900,26.861
54000,26.803
54100,26.309
54200,27.245
54300,27.386
54400,27.447
54500,28.282
54600,28.034
54700,27.381
54800,27.325
54900,27.734
55000,27.701
55100,28.099
55200,27.847
55300,28.03
55400,27.854
55500,27.933
55600,28.575
55700,27.586
55800,27.658
55900,28.125
56000,27.979
56100,28.006
56200,28.546
56300,27.683
56400,28.256
56500,28.313
56600,28.823
56700,28.377
56800,28.394
56900,28.408
57000,28.295
57100,28.524
57200,28.564
57300,29.329
57400,28.772
57500,29.03
57600,29.58
57700,28.797
57800,28.782
57900,29.049
58000,29.218
58100,29.409
58200,29.322
58300,29.225
58400,29.38
58500,29.554
58600,29.371
58700,29.59
58800,29.64
58900,30.005
59000,29.664
59100,29.61
59200,29.488
59300,30.002
59400,29.985
59500,29.834
59600,29.857
59700,30.136
59800,30.075
59900,30.173
60000,30.759
60100,30.033
60200,30.294
60300,30.035
60400,30.229
60500,30.205
60600,30.354
60700,30.412
60800,31.177
60900,30.59
61000,30.754
61100,30.573
61200,30.614
61300,30.614
61400,30.727
61500,30.765
61600,31.779
61700,31.26
61800,30.938
61900,30.937
62000,31.313
62100,31.087
62200,31.252
62300,31.284
62400,31.37
62500,31.349
62600,31.366
62700,31.554
62800,31.428
62900,31.82
63000,31.521
63100,31.502
63200,32.151
63300,31.498
63400,31.728
63500,31.91
63600,32.571
63700,32.219
63800,32.234
63900,31.96
64000,32.068
64100,31.996
64200,32.23
64300,32.33
64400,32.234
64500,32.881
64600,32.615
64700,32.485
64800,32.458
64900,32.608
65000,32.635
65100,32.696
65200,33.161
65300,32.82
65400,32.949
65500,32.782
65600,32.926
65700,33.46
65800,33.125
65900,33.18
66000,33.797
66100,33.208
66200,33.865
66300,33.757
66400,33.415
66500,34.228
66600,33.385
66700,33.686
66800,34.053
66900,33.42
67000,33.692
67100,33.896
67200,33.864
67300,34.096
67400,34.684
67500,33.413
67600,34.349
67700,34.445
67800,34.464
67900,33.551
68000,34.027
68100,34.475
68200,34.471
68300,34.21
68400,36.56
68500,34.745
68600,34.703
68700,35.142
68800,34.9
68900,35.034
69000,34.839
69100,35.286
69200,34.902
69300,35.335
69400,35.074
69500,35.193
69600,35.488
69700,35.304
69800,35.593
69900,35.442
70000,36.112
70100,35.893
70200,35.742
70300,35.533
70400,35.472
70500,35.864
70600,35.859
70700,36.321
70800,36.304
70900,36.383
71000,36.231
71100,36.279
71200,36.04
71300,36.048
71400,36.108
71500,36.186
71600,36.635
71700,36.307
71800,37.056
71900,36.596
72000,37.356
72100,36.758
72200,37.721
72300,37.104
72400,36.838
72500,37.167
72600,37.172
72700,37.249
72800,37.068
72900,37.05
73000,37.785
73100,37.067
73200,37.353
73300,37.608
73400,37.299
73500,37.305
73600,37.366
73700,37.285
73800,37.418
73900,37.98
74000,37.473
74100,38.395
74200,37.649
74300,37.84
74400,37.832
74500,37.887
74600,37.824
74700,38.017
74800,38.742
74900,38.162
75000,38.273
75100,38.153
75200,38.71
75300,38.223
75400,38.625
75500,38.389
75600,38.615
75700,38.491
75800,38.679
75900,38.664
76000,38.692
76100,38.874
76200,38.944
76300,39.088
76400,39.022
76500,39.013
76600,39.085
76700,39.635
76800,39.166
76900,39.014
77000,39.862
77100,39.288
77200,39.264
77300,39.626
77400,39.71
77500,40.083
77600,39.961
77700,39.93
77800,39.998
77900,39.875
78000,40.424
78100,39.97
78200,39.862
78300,40.07
78400,40.237
78500,40.268
78600,39.702
78700,40.509
78800,40.19
78900,41.209
79000,40.62
79100,39.538
79200,40.416
79300,40.553
79400,40.673
79500,40.783
79600,39.626
79700,40.735
79800,40.61
79900,40.731
80000,40.844
80100,40.891
80200,40.461
80300,40.94
80400,41.322
80500,40.946
80600,41.318
80700,41.162
80800,41.806
80900,41.405
81000,41.636
81100,42.006
81200,41.476
81300,41.8
81400,41.784
81500,42.479
81600,41.646
81700,41.919
81800,41.762
81900,41.999
82000,42.127
82100,42.047
82200,42.363
82300,41.812
82400,42.116
82500,42.258
82600,42.14
82700,42.309
82800,42.163
82900,42.353
83000,42.458
83100,42.451
83200,42.689
83300,42.579
83400,42.696
83500,42.626
83600,42.79
83700,43.146
83800,42.902
83900,43.045
84000,42.847
84100,43.12
84200,43.524
84300,43.668
84400,43.091
84500,43.074
84600,43.542
84700,43.351
84800,44.194
84900,44.333
85000,43.457
85100,44.546
85200,44.168
85300,44.17
85400,44.095
85500,44.268
85600,44.528
85700,44.675
85800,44.782
85900,45.172
86000,44.182
86100,44.516
86200,44.527
86300,44.581
86400,44.524
86500,44.643
86600,44.31
86700,44.552
86800,45.222
86900,45.107
87000,44.593
87100,45.547
87200,45.087
87300,44.945
87400,45.087
87500,44.878
87600,44.945
87700,45.298
87800,45.259
87900,45.961
88000,45.488
88100,45.624
88200,44.895
88300,45.861
88400,44.904
88500,45.445
88600,46.522
88700,46.307
88800,46.793
88900,45.766
89000,45.964
89100,46.862
89200,46.07
89300,46.603
89400,46.746
89500,46.196
89600,46.572
89700,47.411
89800,46.086
89900,45.775
90000,47.226
90100,46.735
90200,47.146
90300,47.543
90400,47.205
90500,46.685
90600,47.53
90700,47.37
90800,47.48
90900,47.893
91000,47.09
91100,47.502
91200,47.695
91300,47.479
91400,48.248
91500,48.745
91600,47.886
91700,47.773
91800,48.078
91900,48.335
92000,48.834
92100,48.917
92200,48.037
92300,48.915
92400,48.944
92500,48.205
92600,48.402
92700,48.347
92800,48.393
92900,48.426
93000,49.769
93100,48.618
93200,48.364
93300,48.958
93400,48.276
93500,48.6
93600,48.656
93700,48.972
93800,49.355
93900,49.611
94000,49.66
94100,49.195
94200,49.645
94300,50.424
94400,49.233
94500,49.914
94600,48.915
94700,49.492
94800,49.893
94900,50.256
95000,50.095
95100,48.845
95200,49.134
95300,50.476
95400,49.503
95500,49.14
95600,49.637
95700,49.32
95800,49.823
95900,49.146
96000,49.625
96100,49.871
96200,49.811
96300,50.734
96400,51.301
96500,50.134
96600,49.619
96700,50.67
96800,50.033
96900,50.676
97000,51.227
97100,50.672
97200,50.829
97300,50.863
97400,51.18
97500,50.668
97600,50.854
97700,50.757
97800,50.997
97900,50.575
98000,50.612
98100,50.624
98200,50.796
98300,51.661
98400,52.495
98500,51.021
98600,51.99
98700,50.726
98800,51.325
98900,52.22
99000,51.379
99100,51.982
99200,51.449
99300,51.814
99400,51.426
99500,51.636
99600,51.432
99700,52.411
99800,52.35
99900,51.785
100000,51.675
