n,time_ms
500,0.127
1000,0.276
1500,0.435
2000,0.606
2500,0.756
3000,0.964
3500,1.04
4000,1.165
4500,1.382
5000,1.599
5500,1.873
6000,1.992
6500,2.155
7000,2.415
7500,2.354
8000,2.5
8500,2.936
9000,2.913
9500,3.111
10000,3.256
10500,3.709
11000,3.695
11500,3.791
12000,4.172
12500,4.299
13000,4.242
13500,4.669
14000,5.054
14500,5.001
15000,5.27
15500,5.036
16000,5.385
16500,6.079
17000,6.023
17500,6.782
18000,7.108
18500,6.963
19000,6.494
19500,7.482
20000,7.449
20500,7.671
21000,7.946
21500,7.591
22000,7.974
22500,8.319
23000,8.606
23500,8.837
24000,8.612
24500,8.88
25000,9.104
25500,9.585
26000,9.351
26500,9.626
27000,9.787
27500,9.414
28000,10.087
28500,10.682
29000,10.283
29500,10.695
30000,11.159
30500,11.426
31000,11.197
31500,11.269
32000,11.269
32500,11.257
33000,12.001
33500,12.262
34000,12.243
34500,12.819
35000,13.03
35500,13.083
36000,13.577
36500,13.924
37000,14.114
37500,14.171
38000,14.69
38500,14.243
39000,14.708
39500,14.752
40000,15.399
40500,15.171
41000,14.867
41500,16.082
42000,16.147
42500,16.045
43000,16.433
43500,16.755
44000,16.492
44500,16.948
45000,16.58
45500,17.582
46000,17.582
46500,17.092
47000,17.674
47500,18.334
48000,18.081
48500,18.602
49000,18.558
49500,18.84
50000,19.315
50500,18.755
51000,19.546
51500,20.241
52000,19.438
52500,19.602
53000,21.107
53500,20.476
54000,21.056
54500,20.157
55000,20.834
55500,20.643
56000,21.052
56500,21.062
57000,23.192
57500,21.657
58000,21.99
58500,21.558
59000,21.835
59500,22.521
60000,23.516
60500,23.044
61000,22.809
61500,23.225
62000,23.379
62500,24.199
63000,23.487
63500,24.155
64000,25.687
64500,24.916
65000,25.894
65500,24.259
66000,25.455
66500,25.976
67000,28.008
67500,25.782
68000,26.229
68500,30.015
69000,28.064
69500,28.389
70000,28.824
70500,28.394
71000,30.331
71500,28.324
72000,28.08
72500,29.695
73000,29.197
73500,29.634
74000,29.877
74500,30.555
75000,30.264
75500,30.243
76000,30.112
76500,31.531
77000,30.819
77500,32.245
78000,30.29
78500,30.963
79000,31.806
79500,31.939
80000,31.296
80500,33.251
81000,35.233
81500,34.496
82000,32.913
82500,34.621
83000,33.435
83500,34.223
84000,35.641
84500,35.389
85000,35.519
85500,34.658
86000,35.29
86500,36.115
87000,36.828
87500,35.406
88000,37.661
88500,36.992
89000,39.52
89500,36.983
90000,37
90500,41.59
91000,37.737
91500,36.749
92000,36.801
92500,37.425
93000,37.697
93500,39.286
94000,38.46
94500,39.105
95000,39.932
95500,40.364
96000,42.056
96500,41.89
97000,40.712
97500,39.652
98000,40.175
98500,41.964
99000,43.838
99500,41.229
100000,43.362
