n,time_ms
46100,14.603
46200,15.143
46300,14.696
46400,14.128
46500,14.141
46600,14.51
46700,15.652
46800,14.147
46900,14.191
47000,14.536
47100,14.284
47200,14.654
47300,14.738
47400,14.37
47500,14.414
47600,14.461
47700,15.459
47800,14.756
47900,14.969
48000,14.549
48100,14.754
48200,15.225
48300,14.724
48400,15.116
48500,14.663
48600,14.846
48700,15.602
48800,16.752
48900,14.784
49000,14.998
49100,14.994
49200,14.858
49300,15.386
49400,15.249
49500,16.056
49600,17.142
49700,15.195
49800,15.081
49900,15.451
50000,15.509
50100,15.559
50200,15.606
50300,16.037
50400,15.455
50500,15.492
50600,17.732
50700,15.605
50800,15.597
50900,15.454
51000,15.827
51100,15.53
51200,15.611
51300,15.615
51400,16.617
51500,16.145
51600,15.98
51700,16.001
51800,16.296
51900,16.349
52000,16.015
52100,16.006
52200,15.973
52300,16.241
52400,16.27
52500,16.221
52600,15.951
52700,16.73
52800,16.132
52900,16.219
53000,16.263
53100,16.637
53200,16.781
53300,16.305
53400,16.31
53500,18.428
53600,16.59
53700,16.878
53800,16.809
53900,17.325
54000,16.965
54100,16.546
54200,17.185
54300,17.174
54400,17.558
54500,17.836
54600,17.434
54700,16.901
54800,17.716
54900,17.621
55000,17.088
55100,17.711
55200,17.438
55300,17.418
55400,17.927
55500,17.237
55600,17.924
55700,18.834
55800,18.842
55900,17.375
56000,17.346
56100,18.611
56200,17.711
56300,17.575
56400,17.374
56500,17.513
56600,18.185
56700,17.471
56800,17.563
56900,17.558
57000,18.922
57100,17.827
57200,17.508
57300,18.243
57400,19.798
57500,17.652
57600,19.262
57700,17.675
57800,18.312
57900,17.982
58000,18.472
58100,18.738
58200,18.194
58300,18.931
58400,18.73
58500,18.335
58600,18.149
58700,18.449
58800,19.428
58900,19.301
59000,19.821
59100,18.647
59200,20.395
59300,18.851
59400,18.954
59500,18.318
59600,19.52
59700,18.468
59800,18.511
59900,18.664
60000,18.87
60100,18.657
60200,18.59
60300,18.597
60400,18.58
60500,18.595
60600,18.745
60700,18.765
60800,19.17
60900,18.705
61000,18.757
61100,18.79
61200,18.899
61300,19.094
61400,18.798
61500,18.926
61600,19.961
61700,19.561
61800,19.14
61900,19.089
62000,19.131
62100,19.051
62200,19.05
62300,19.107
62400,19.162
62500,19.239
62600,19.336
62700,19.429
62800,19.249
62900,19.684
63000,19.379
63100,19.179
63200,19.982
63300,19.175
63400,19.539
63500,20.027
63600,20.356
63700,19.878
63800,19.596
63900,20.356
64000,19.655
64100,19.635
64200,19.82
64300,19.826
64400,20.144
64500,21.025
64600,20.162
64700,20.011
64800,19.977
64900,20.05
65000,19.982
65100,21.028
65200,21.442
65300,20.016
65400,20.131
65500,20.106
65600,20.176
65700,20.856
65800,20.714
65900,20.212
66000,22.76
66100,20.707
66200,20.959
66300,20.951
66400,20.511
66500,21.095
66600,20.639
66700,20.608
66800,20.816
66900,20.517
67000,20.644
67100,20.699
67200,21.289
67300,21.352
67400,21.383
67500,20.722
67600,21.512
67700,21.036
67800,21.364
67900,21.015
68000,20.927
68100,21.605
68200,21.302
68300,21.577
68400,23.127
68500,21.341
68600,22.7
68700,21.654
68800,21.595
68900,21.645
69000,21.42
69100,21.849
69200,23.005
69300,21.893
69400,21.982
69500,21.588
69600,21.85
69700,21.993
69800,23.446
69900,22.009
70000,22.387
70100,22.834
70200,21.865
70300,23.788
70400,21.953
70500,22.056
70600,22.124
70700,22.479
70800,22.422
70900,22.638
71000,23.237
71100,22.39
71200,22.542
71300,22.239
71400,22.18
71500,22.48
71600,22.86
71700,22.519
71800,24.233
71900,22.628
72000,22.955
72100,22.982
72200,23.928
72300,23.576
72400,22.641
72500,23.228
72600,22.905
72700,23.179
72800,22.879
72900,22.743
73000,23.57
73100,22.88
73200,22.903
73300,23.075
73400,22.816
73500,22.963
73600,23.011
73700,22.909
73800,22.824
73900,23.374
74000,23.036
74100,23.724
74200,23.145
74300,23.415
74400,23.36
74500,23.099
74600,23.276
74700,23.261
74800,24.487
74900,23.315
75000,23.423
75100,23.421
75200,24.599
75300,23.481
75400,23.618
75500,23.633
75600,23.491
75700,23.643
75800,23.76
75900,23.702
76000,23.704
76100,23.659
76200,24.352
76300,23.99
76400,23.986
76500,23.981
76600,23.985
76700,24.394
76800,24.786
76900,24.292
77000,24.509
77100,24.465
77200,24.378
77300,27.033
77400,24.641
77500,24.461
77600,25.158
77700,24.972
77800,24.563
77900,24.556
78000,24.725
78100,24.984
78200,24.679
78300,24.657
78400,24.9
78500,24.672
78600,25.069
78700,24.694
78800,24.921
78900,25.683
79000,25.097
79100,24.701
79200,25.723
79300,25.345
79400,24.866
79500,24.887
79600,24.852
79700,24.827
79800,25.02
79900,25.304
80000,25.404
80100,25.307
80200,25.072
80300,28.715
80400,25.531
80500,25.034
80600,25.075
80700,25.166
80800,25.595
80900,25.482
81000,25.505
81100,25.807
81200,26.696
81300,26.64
81400,25.522
81500,27.839
81600,25.397
81700,25.666
81800,25.469
81900,28.904
82000,26.051
82100,25.624
82200,25.726
82300,25.81
82400,25.664
82500,25.936
82600,25.732
82700,25.856
82800,25.893
82900,26.022
83000,26.038
83100,25.991
83200,26.612
83300,25.976
83400,26.314
83500,25.989
83600,26.164
83700,26.489
83800,26.434
83900,26.212
84000,26.489
84100,26.311
84200,26.486
84300,26.906
84400,26.494
84500,26.407
84600,27.039
84700,26.615
84800,27.578
84900,29.145
85000,26.656
85100,27.429
85200,27.382
85300,27.216
85400,29.095
85500,27.127
85600,30.544
85700,27.675
85800,27.567
85900,28.281
86000,27.402
86100,27.251
86200,27.278
86300,27.131
86400,27.509
86500,28.137
86600,27.385
86700,27.503
86800,28.271
86900,27.328
87000,27.398
87100,28.32
87200,28.316
87300,27.396
87400,27.693
87500,27.705
87600,27.989
87700,27.708
87800,27.66
87900,28.41
88000,28.464
88100,27.813
88200,27.74
88300,28.425
88400,27.861
88500,28.215
88600,28.811
88700,28.399
88800,28.937
88900,27.926
89000,29.532
89100,28.653
89200,28.405
89300,28.788
89400,28.68
89500,28.559
89600,28.616
89700,29.206
89800,28.831
89900,28.948
90000,29.176
90100,30.242
90200,31.725
90300,31.298
90400,29.521
90500,29.022
90600,32.002
90700,29.761
90800,29.429
90900,30.826
91000,29.616
91100,28.926
91200,28.923
91300,29.02
91400,29.911
91500,30.216
91600,28.92
91700,29.107
91800,30.734
91900,30.087
92000,29.755
92100,29.944
92200,29.095
92300,30.595
92400,30.07
92500,31.842
92600,29.711
92700,30.316
92800,32.368
92900,34.657
93000,30.353
93100,34.638
93200,34.999
93300,31.931
93400,30.019
93500,29.884
93600,29.758
93700,31.165
93800,30.975
93900,29.832
94000,30.292
94100,29.691
94200,30.214
94300,32.585
94400,30.633
94500,30.859
94600,30.142
94700,30.422
94800,30.376
94900,31.5
95000,31.293
95100,32.885
95200,30.445
95300,31.517
95400,30.281
95500,30.009
95600,30.588
95700,33.057
95800,30.703
95900,30.201
96000,34.63
96100,30.847
96200,30.527
96300,32.959
96400,31.716
96500,35.401
96600,30.222
96700,32.065
96800,30.54
96900,30.849
97000,31.512
97100,31.047
97200,31.763
97300,34.54
97400,33.325
97500,33.056
97600,31.63
97700,32.062
97800,30.735
97900,30.864
98000,31.234
98100,30.812
98200,32.17
98300,31.981
98400,32.382
98500,34.451
98600,32.342
98700,31.244
98800,33.772
98900,33.061
99000,32.026
99100,32.336
99200,31.495
99300,32.272
99400,31.317
99500,31.464
99600,31.985
99700,32.222
99800,32.368
99900,31.648
100000,34.707
